gene	mean	var
55349	0.5007030021	1
55343	nan	1
84912	nan	1
23443	0.8429462242	1
55293	0	1
51268	nan	1
343	nan	1
3992	0.1897534759	1
3990	nan	1
55902	1.1276077881	1
55907	1.0150014996	1
10965	0.9024513637	1
4731	nan	1
81539	0.5592584801	1
81537	nan	1
154091	nan	1
55586	nan	1
292	2.7239357902	1
51604	0.0344797899	1
290	nan	1
51606	1.0044645172	1
586	nan	1
4832	0.817434531	1
587	1.2871391911	1
56052	1.0275996648	1
4522	2.879839946	1
270	nan	1
271	0.4690060324	1
275	nan	1
80201	2.359388308	1
108	nan	1
109	nan	1
56901	nan	1
100	nan	1
107	nan	1
9435	nan	1
79813	nan	1
84129	nan	1
79814	1.5943489754	1
9415	1.1062906044	1
10632	2.0698574787	1
53354	nan	1
10380	1.4128264633	1
8942	nan	1
7264	1.3754508765	1
84693	nan	1
7263	2.3231761353	1
5296	0	1
2686	nan	1
2687	nan	1
5294	nan	1
2683	nan	1
10164	nan	1
2739	2.3104746727	1
98	nan	1
10560	nan	1
10568	nan	1
95	nan	1
97	0.7511953335	1
1622	2.0815722259	1
1621	nan	1
10090	nan	1
5184	1.2405014285	1
1629	0.311056837	1
8836	0.1266192401	1
8833	2.1392225054	1
3340	nan	1
5051	nan	1
1757	nan	1
4259	1.924554908	1
4258	1.6675328873	1
23057	nan	1
4257	2.1277409035	1
1178	nan	1
5538	1.1122507176	1
29925	1.1117561948	1
11164	1.7600394635	1
50700	nan	1
1579	nan	1
8760	0.7176654561	1
1573	nan	1
1572	nan	1
79717	0.9392061469	1
516	nan	1
1577	nan	1
1576	nan	1
51477	0	1
51478	0.8363251789	1
8540	1.6772952137	1
6572	nan	1
6573	0.1353326678	1
6570	nan	1
6571	nan	1
6576	1.9695698041	1
6574	nan	1
6575	nan	1
6578	nan	1
6579	nan	1
1371	1.7460442243	1
8509	nan	1
1373	1.1982138246	1
1374	2.0193151856	1
1376	2.0057736752	1
28965	nan	1
2744	3.4459693926	1
23475	1.3770780355	1
2747	nan	1
2746	2.2218680985	1
23478	1.8107779779	1
4846	nan	1
253430	nan	1
196743	nan	1
4842	nan	1
4843	nan	1
55753	nan	1
51292	0.6516277814	1
65263	0.746351283	1
128869	0.7289099087	1
6783	nan	1
4729	1.270176538	1
4728	1.3955145892	1
4724	nan	1
4726	0.7625409737	1
4720	1.4546686963	1
4723	1.0261305853	1
4722	1.8254835922	1
64849	nan	1
64841	1.6853096559	1
11282	nan	1
11285	nan	1
247	nan	1
117247	nan	1
240	nan	1
